experiment,activation,seeds,num_seeds,metric,min_gamma,min_value,max_gamma,max_value,abs_range,rel_range_pct,largest_adjacent_gamma_pair,largest_adjacent_delta,gamma_values
discontinuous_gradient,softplus_squared_b1,"42,43,44,45,46",5,near_grad,10.0,0.2958596015022203,0.0,0.3033634250136982,0.007503823511477881,2.5362785163562007,1->10,0.005970241671702903,0:0.303363; 0.01:0.300941; 0.1:0.301574; 1:0.30183; 10:0.29586
discontinuous_gradient,softplus_squared_b1,"42,43,44,45,46",5,far_grad,10.0,0.05310391710044025,0.0,0.059272116699610924,0.0061681995991706776,11.615338257447569,0->0.01,0.0038592804635025763,0:0.0592721; 0.01:0.0554128; 0.1:0.056367; 1:0.0567901; 10:0.0531039
discontinuous_gradient,softplus_squared_b1,"42,43,44,45,46",5,near_far_ratio,0.0,5.126892716070466,10.0,5.634003729057671,0.5071110129872052,9.891196111782168,0->0.01,0.3270863873716827,0:5.12689; 0.01:5.45398; 0.1:5.39563; 1:5.31824; 10:5.634
discontinuous_gradient,softplus_squared_b1,"42,43,44,45,46",5,neurons,0.1,27.8,1.0,34.8,6.9999999999999964,25.179856115107903,0.1->1,6.9999999999999964,0:29.6; 0.01:29.8; 0.1:27.8; 1:34.8; 10:30.2
discontinuous_gradient,softplus_squared_b1,"42,43,44,45,46",5,near_score,0.1,8.400647705326667,1.0,10.49007075599191,2.0894230506652427,24.872166099054304,0.1->1,2.0894230506652427,0:8.983; 0.01:8.97844; 0.1:8.40065; 1:10.4901; 10:8.95195
discontinuous_gradient,softplus_squared_b1,"42,43,44,45,46",5,eval_h1,10.0,0.0882956496079099,0.0,0.09179380218432584,0.0034981525764159332,3.9618628912636185,1->10,0.002705968047850324,0:0.0917938; 0.01:0.0901713; 0.1:0.0907319; 1:0.0910016; 10:0.0882956
discontinuous_gradient,softsign,"42,43,44,45,46",5,near_grad,10.0,0.6865746120342453,0.01,0.771172490294602,0.0845978782603567,12.321731211368633,1->10,0.06971218337672813,0:0.771063; 0.01:0.771172; 0.1:0.722879; 1:0.756287; 10:0.686575
discontinuous_gradient,softsign,"42,43,44,45,46",5,far_grad,10.0,0.718358858330407,0.0,0.8350312793952694,0.11667242106486242,16.241523259841152,1->10,0.08482237417297733,0:0.835031; 0.01:0.819312; 0.1:0.754565; 1:0.803181; 10:0.718359
discontinuous_gradient,softsign,"42,43,44,45,46",5,near_far_ratio,0.0,0.9234050915723708,10.0,1.035303775778756,0.11189868420638516,12.118049296852423,1->10,0.09305667901833348,0:0.923405; 0.01:0.941357; 0.1:0.968529; 1:0.942247; 10:1.0353
discontinuous_gradient,softsign,"42,43,44,45,46",5,neurons,10.0,104.2,0.01,114.6,10.399999999999991,9.98080614203454,1->10,5.200000000000003,0:110.4; 0.01:114.6; 0.1:110; 1:109.4; 10:104.2
discontinuous_gradient,softsign,"42,43,44,45,46",5,near_score,10.0,72.62485834394444,0.01,88.3716163628863,15.746758018941861,21.682325278166754,1->10,10.226550982108137,0:85.1047; 0.01:88.3716; 0.1:79.5294; 1:82.8514; 10:72.6249
discontinuous_gradient,softsign,"42,43,44,45,46",5,eval_h1,10.0,0.5332731306706555,0.0,0.6048460401063156,0.07157290943566008,13.421435530728592,1->10,0.0497847214272229,0:0.604846; 0.01:0.596042; 0.1:0.549555; 1:0.583058; 10:0.533273
discontinuous_gradient,sp2_b0_05,"42,43,44,45,46",5,near_grad,0.0,0.3789198892224771,10.0,0.3823341695153548,0.003414280292877714,0.9010559725127204,1->10,0.0034142232834386554,0:0.37892; 0.01:0.37892; 0.1:0.37892; 1:0.37892; 10:0.382334
discontinuous_gradient,sp2_b0_05,"42,43,44,45,46",5,far_grad,0.01,0.10856316109975561,10.0,0.11390746804577091,0.005344306946015301,4.922762833982485,1->10,0.005344193406869313,0:0.108563; 0.01:0.108563; 0.1:0.108563; 1:0.108563; 10:0.113907
discontinuous_gradient,sp2_b0_05,"42,43,44,45,46",5,near_far_ratio,10.0,3.3671799250637244,0.01,3.512415194742245,0.1452352696785204,4.313261331758855,1->10,0.14522948762345012,0:3.51241; 0.01:3.51242; 0.1:3.51241; 1:3.51241; 10:3.36718
discontinuous_gradient,sp2_b0_05,"42,43,44,45,46",5,neurons,10.0,10.4,0.0,11.4,1.0,9.615384615384615,1->10,1.0,0:11.4; 0.01:11.4; 0.1:11.4; 1:11.4; 10:10.4
discontinuous_gradient,sp2_b0_05,"42,43,44,45,46",5,near_score,10.0,3.961975686151216,0.01,4.304004895778523,0.3420292096273072,8.63279426026879,1->10,0.34202780902906627,0:4.304; 0.01:4.304; 0.1:4.304; 1:4.304; 10:3.96198
discontinuous_gradient,sp2_b0_05,"42,43,44,45,46",5,eval_h1,0.0,0.1364210600506626,10.0,0.14013782057929736,0.0037167605286347605,2.724477091186998,1->10,0.0037167307801199423,0:0.136421; 0.01:0.136421; 0.1:0.136421; 1:0.136421; 10:0.140138
discontinuous_gradient,sp2_b0_1,"42,43,44,45,46",5,near_grad,0.0,0.38758724969246783,0.01,0.39097056603453323,0.003383316342065401,0.8729173482228588,0->0.01,0.003383316342065401,0:0.387587; 0.01:0.390971; 0.1:0.390712; 1:0.388608; 10:0.38789
discontinuous_gradient,sp2_b0_1,"42,43,44,45,46",5,far_grad,10.0,0.096087860819627,0.0,0.10422694312853635,0.008139082308909348,8.470458431984211,0->0.01,0.004952714337416189,0:0.104227; 0.01:0.0992742; 0.1:0.10088; 1:0.0978663; 10:0.0960879
discontinuous_gradient,sp2_b0_1,"42,43,44,45,46",5,near_far_ratio,0.0,3.7391073684002865,10.0,4.0860705798881956,0.3469632114879091,9.279305922588454,0->0.01,0.20117331175037245,0:3.73911; 0.01:3.94028; 0.1:3.87562; 1:4.02458; 10:4.08607
discontinuous_gradient,sp2_b0_1,"42,43,44,45,46",5,neurons,0.0,11.4,1.0,11.6,0.1999999999999993,1.7543859649122744,0.1->1,0.1999999999999993,0:11.4; 0.01:11.4; 0.1:11.4; 1:11.6; 10:11.6
discontinuous_gradient,sp2_b0_1,"42,43,44,45,46",5,near_score,0.0,4.4218231168323925,1.0,4.5090975885678475,0.087274471735455,1.973721458988951,0.1->1,0.053931896213279984,0:4.42182; 0.01:4.45899; 0.1:4.45517; 1:4.5091; 10:4.49911
discontinuous_gradient,sp2_b0_1,"42,43,44,45,46",5,eval_h1,10.0,0.14199635384863357,0.1,0.1456807733818764,0.003684419533242833,2.5947282682838324,0.1->1,0.002827392613822921,0:0.145171; 0.01:0.145287; 0.1:0.145681; 1:0.142853; 10:0.141996
discontinuous_gradient,sp2_b0_15,"42,43,44,45,46",5,near_grad,0.01,0.38220987509523463,10.0,0.38531651414751017,0.0031066390522755394,0.8128097296024764,0.01->0.1,0.002627663919594847,0:0.382549; 0.01:0.38221; 0.1:0.384838; 1:0.385195; 10:0.385317
discontinuous_gradient,sp2_b0_15,"42,43,44,45,46",5,far_grad,1.0,0.09328711355138221,0.1,0.09391444835446192,0.0006273348030797071,0.6724774507404748,0.1->1,0.0006273348030797071,0:0.0938348; 0.01:0.0934173; 0.1:0.0939144; 1:0.0932871; 10:0.0935343
discontinuous_gradient,sp2_b0_15,"42,43,44,45,46",5,near_far_ratio,0.0,4.086468255319933,1.0,4.138682715797065,0.052214460477132185,1.277740513685803,0.1->1,0.032896295773945816,0:4.08647; 0.01:4.10171; 0.1:4.10579; 1:4.13868; 10:4.12934
discontinuous_gradient,sp2_b0_15,"42,43,44,45,46",5,neurons,0.0,11.2,0.1,11.8,0.6000000000000014,5.35714285714287,0.01->0.1,0.6000000000000014,0:11.2; 0.01:11.2; 0.1:11.8; 1:11.8; 10:11.8
discontinuous_gradient,sp2_b0_15,"42,43,44,45,46",5,near_score,0.01,4.290538184551803,10.0,4.552033416921139,0.26149523236933625,6.094695376697888,0.01->0.1,0.25557965164528795,0:4.2946; 0.01:4.29054; 0.1:4.54612; 1:4.55039; 10:4.55203
discontinuous_gradient,sp2_b0_15,"42,43,44,45,46",5,eval_h1,0.0,0.13601399679053933,10.0,0.1362204399457692,0.0002064431552298851,0.1517808167550625,0.01->0.1,0.00011988908355231587,0:0.136014; 0.01:0.136042; 0.1:0.136162; 1:0.136181; 10:0.13622
discontinuous_gradient,sp2_b0_2,"42,43,44,45,46",5,near_grad,0.1,0.3945884548347082,1.0,0.3966727253202686,0.002084270485560369,0.5282137528411628,0.1->1,0.002084270485560369,0:0.395088; 0.01:0.395088; 0.1:0.394588; 1:0.396673; 10:0.394594
discontinuous_gradient,sp2_b0_2,"42,43,44,45,46",5,far_grad,0.01,0.16426438765798984,1.0,0.16865347406435954,0.004389086406369702,2.67196467167801,1->10,0.004233699404704527,0:0.164264; 0.01:0.164264; 0.1:0.164484; 1:0.168653; 10:0.16442
discontinuous_gradient,sp2_b0_2,"42,43,44,45,46",5,near_far_ratio,1.0,2.612345141362285,0.01,2.6891177393821852,0.07677259801990033,2.938838241713535,1->10,0.07101889009096274,0:2.68912; 0.01:2.68912; 0.1:2.68194; 1:2.61235; 10:2.68336
discontinuous_gradient,sp2_b0_2,"42,43,44,45,46",5,neurons,0.0,9.0,1.0,9.4,0.40000000000000036,4.444444444444448,0.1->1,0.20000000000000107,0:9; 0.01:9; 0.1:9.2; 1:9.4; 10:9.2
discontinuous_gradient,sp2_b0_2,"42,43,44,45,46",5,near_score,0.01,3.544630147666065,1.0,3.7172595215360325,0.17262937386996757,4.870166044929514,0.1->1,0.09761057285434482,0:3.54463; 0.01:3.54463; 0.1:3.61965; 1:3.71726; 10:3.6197
discontinuous_gradient,sp2_b0_2,"42,43,44,45,46",5,eval_h1,10.0,0.1689697762424728,1.0,0.1716297716592668,0.0026599954167939865,1.5742433208746602,1->10,0.0026599954167939865,0:0.169235; 0.01:0.169235; 0.1:0.169024; 1:0.17163; 10:0.16897
discontinuous_gradient,sp2_b0_25,"42,43,44,45,46",5,near_grad,10.0,0.38137818786718664,1.0,0.38389819110304213,0.0025200032358554947,0.6607622868912145,1->10,0.0025200032358554947,0:0.383699; 0.01:0.382499; 0.1:0.382134; 1:0.383898; 10:0.381378
discontinuous_gradient,sp2_b0_25,"42,43,44,45,46",5,far_grad,0.01,0.0958240303210534,0.1,0.10048136855185442,0.004657338230801028,4.860303010838575,0.01->0.1,0.004657338230801028,0:0.0988954; 0.01:0.095824; 0.1:0.100481; 1:0.0997831; 10:0.0962677
discontinuous_gradient,sp2_b0_25,"42,43,44,45,46",5,near_far_ratio,0.1,3.810246098863717,0.01,4.071559425565708,0.2613133267019907,6.858174509513152,0.01->0.1,0.2613133267019907,0:3.88873; 0.01:4.07156; 0.1:3.81025; 1:3.85009; 10:3.97709
discontinuous_gradient,sp2_b0_25,"42,43,44,45,46",5,neurons,0.1,13.2,0.01,18.4,5.199999999999999,39.39393939393939,0.01->0.1,5.199999999999999,0:16; 0.01:18.4; 0.1:13.2; 1:15.8; 10:15.2
discontinuous_gradient,sp2_b0_25,"42,43,44,45,46",5,near_score,0.1,5.036246994423154,0.01,7.041276588807575,2.005029594384421,39.811978971735776,0.01->0.1,2.005029594384421,0:6.15163; 0.01:7.04128; 0.1:5.03625; 1:6.06941; 10:5.80549
discontinuous_gradient,sp2_b0_25,"42,43,44,45,46",5,eval_h1,0.01,0.1380962130502018,1.0,0.14122020894954643,0.003123995899344617,2.262187956022341,1->10,0.0029016786813945428,0:0.140692; 0.01:0.138096; 0.1:0.140046; 1:0.14122; 10:0.138319
discontinuous_gradient,sra_b0_25,"42,43,44,45,46",5,near_grad,10.0,0.37901444762669256,0.1,0.45065827760204274,0.07164382997535018,18.90266464087808,0.01->0.1,0.04955771944133003,0:0.413491; 0.01:0.401101; 0.1:0.450658; 1:0.418227; 10:0.379014
discontinuous_gradient,sra_b0_25,"42,43,44,45,46",5,far_grad,0.01,0.0992220485115167,10.0,0.13598461885872515,0.03676257034720845,37.050807656870155,0.01->0.1,0.026728935113922075,0:0.11807; 0.01:0.099222; 0.1:0.125951; 1:0.124476; 10:0.135985
discontinuous_gradient,sra_b0_25,"42,43,44,45,46",5,near_far_ratio,10.0,2.92720718755382,0.01,4.302508365479746,1.3753011779259254,46.98339030368478,1->10,0.9346503986225438,0:4.21785; 0.01:4.30251; 0.1:3.60917; 1:3.86186; 10:2.92721
discontinuous_gradient,sra_b0_25,"42,43,44,45,46",5,neurons,0.01,27.6,1.0,29.0,1.3999999999999986,5.072463768115937,1->10,1.3999999999999986,0:28.6; 0.01:27.6; 0.1:27.8; 1:29; 10:27.6
discontinuous_gradient,sra_b0_25,"42,43,44,45,46",5,near_score,10.0,10.444824459935969,0.1,12.431042315093881,1.9862178551579124,19.01628756688639,1->10,1.6692110224095345,0:11.6977; 0.01:11.0492; 0.1:12.431; 1:12.114; 10:10.4448
discontinuous_gradient,sra_b0_25,"42,43,44,45,46",5,eval_h1,0.01,0.13204153148788414,0.1,0.15488634279604688,0.022844811308162738,17.301231703949853,0.01->0.1,0.022844811308162738,0:0.144367; 0.01:0.132042; 0.1:0.154886; 1:0.149154; 10:0.141927
discontinuous_gradient,sra_b0_5,"42,43,44,45,46",5,near_grad,0.01,0.4215526276887225,10.0,0.4603709957465064,0.038818368057783936,9.208427491157213,0.01->0.1,0.025994361628128848,0:0.437809; 0.01:0.421553; 0.1:0.447547; 1:0.44421; 10:0.460371
discontinuous_gradient,sra_b0_5,"42,43,44,45,46",5,far_grad,10.0,0.1737844410114862,0.1,0.18271255579509424,0.008928114783608027,5.137464971917668,0.01->0.1,0.0070171477239714675,0:0.180225; 0.01:0.175695; 0.1:0.182713; 1:0.178014; 10:0.173784
discontinuous_gradient,sra_b0_5,"42,43,44,45,46",5,near_far_ratio,0.01,2.413515064101667,10.0,2.651048393472767,0.23753332937110017,9.841800157129423,1->10,0.14082797352312904,0:2.43921; 0.01:2.41352; 0.1:2.45698; 1:2.51022; 10:2.65105
discontinuous_gradient,sra_b0_5,"42,43,44,45,46",5,neurons,0.0,32.8,10.0,33.6,0.8000000000000043,2.4390243902439157,0->0.01,0.4000000000000057,0:32.8; 0.01:33.2; 0.1:33.4; 1:33.4; 10:33.6
discontinuous_gradient,sra_b0_5,"42,43,44,45,46",5,near_score,0.01,14.019870902119234,10.0,15.443881677348847,1.424010775229613,10.157089071443307,0.01->0.1,0.9466521874036555,0:14.348; 0.01:14.0199; 0.1:14.9665; 1:14.8005; 10:15.4439
discontinuous_gradient,sra_b0_5,"42,43,44,45,46",5,eval_h1,0.01,0.17346968646322258,10.0,0.18377140864032143,0.010301722177098849,5.938629617159609,0.01->0.1,0.009885681207581598,0:0.18003; 0.01:0.17347; 0.1:0.183355; 1:0.181655; 10:0.183771
discontinuous_gradient,swish_b0_25,"42,43,44,45,46",5,near_grad,0.01,0.3196098097107546,10.0,0.3522947928596353,0.032684983148880686,10.22652689492242,0.01->0.1,0.025209755103185127,0:0.34151; 0.01:0.31961; 0.1:0.34482; 1:0.340576; 10:0.352295
discontinuous_gradient,swish_b0_25,"42,43,44,45,46",5,far_grad,0.0,0.07604956038122951,10.0,0.16728298332628874,0.09123342294505923,119.96574666272153,0->0.01,0.05226888339435959,0:0.0760496; 0.01:0.128318; 0.1:0.130837; 1:0.162272; 10:0.167283
discontinuous_gradient,swish_b0_25,"42,43,44,45,46",5,near_far_ratio,10.0,2.136117621844626,0.0,4.9694339359109625,2.8333163140663364,132.63859092270633,0->0.01,1.7841554610657298,0:4.96943; 0.01:3.18528; 0.1:2.8897; 1:2.9017; 10:2.13612
discontinuous_gradient,swish_b0_25,"42,43,44,45,46",5,neurons,10.0,28.2,0.0,44.0,15.8,56.02836879432624,0->0.01,14.8,0:44; 0.01:29.2; 0.1:28.4; 1:29.8; 10:28.2
discontinuous_gradient,swish_b0_25,"42,43,44,45,46",5,near_score,0.01,9.358232176982948,0.0,14.675463312082691,5.3172311350997425,56.818756305039585,0->0.01,5.3172311350997425,0:14.6755; 0.01:9.35823; 0.1:9.70607; 1:10.1023; 10:9.83523
discontinuous_gradient,swish_b0_25,"42,43,44,45,46",5,eval_h1,0.0,0.11081649349254133,10.0,0.14908094053830215,0.03826444704576082,34.52955949047085,0->0.01,0.015668554367411963,0:0.110816; 0.01:0.126485; 0.1:0.131862; 1:0.145472; 10:0.149081
discontinuous_gradient,swish_b0_3,"42,43,44,45,46",5,near_grad,10.0,0.3613068477274646,0.1,0.39669160245928453,0.035384754731819956,9.793546663834848,1->10,0.022007973102506573,0:0.386828; 0.01:0.381793; 0.1:0.396692; 1:0.383315; 10:0.361307
discontinuous_gradient,swish_b0_3,"42,43,44,45,46",5,far_grad,10.0,0.12406676798724682,0.1,0.16897651830385482,0.044909750316608,36.19804968339661,0.1->1,0.038582122373888916,0:0.128985; 0.01:0.135796; 0.1:0.168977; 1:0.130394; 10:0.124067
discontinuous_gradient,swish_b0_3,"42,43,44,45,46",5,near_far_ratio,0.1,2.7483994968813694,0.0,4.007069383658438,1.2586698867770685,45.79646766073459,0.1->1,0.8667972067887733,0:4.00707; 0.01:3.43224; 0.1:2.7484; 1:3.6152; 10:3.50868
discontinuous_gradient,swish_b0_3,"42,43,44,45,46",5,neurons,1.0,26.4,0.01,29.2,2.8000000000000007,10.606060606060609,0.01->0.1,2.599999999999998,0:27.6; 0.01:29.2; 0.1:26.6; 1:26.4; 10:28.2
discontinuous_gradient,swish_b0_3,"42,43,44,45,46",5,near_score,1.0,9.943271972922803,0.01,10.829516921667777,0.8862449487449737,8.913011241755907,0.1->1,0.6400913291996009,0:10.4614; 0.01:10.8295; 0.1:10.5834; 1:9.94327; 10:10.1931
discontinuous_gradient,swish_b0_3,"42,43,44,45,46",5,eval_h1,10.0,0.13393429676335175,0.1,0.16120190143914553,0.027267604675793783,20.358941163496652,0.1->1,0.01868700600888329,0:0.145174; 0.01:0.144146; 0.1:0.161202; 1:0.142515; 10:0.133934
discontinuous_gradient,tanh,"42,43,44,45,46",5,near_grad,1.0,0.3812710446452345,10.0,0.4603077320827762,0.07903668743754172,20.729790144720763,1->10,0.07903668743754172,0:0.457233; 0.01:0.416153; 0.1:0.415551; 1:0.381271; 10:0.460308
discontinuous_gradient,tanh,"42,43,44,45,46",5,far_grad,1.0,0.21408150127558612,0.0,0.38212313565449546,0.16804163437890934,78.49423391448947,0.1->1,0.1255155697089087,0:0.382123; 0.01:0.303849; 0.1:0.339597; 1:0.214082; 10:0.265969
discontinuous_gradient,tanh,"42,43,44,45,46",5,near_far_ratio,0.0,1.210442975549007,1.0,2.0401413123271706,0.8296983367781636,68.54501645580179,0.1->1,0.7544190762632281,0:1.21044; 0.01:1.40746; 0.1:1.28572; 1:2.04014; 10:1.77007
discontinuous_gradient,tanh,"42,43,44,45,46",5,neurons,1.0,61.4,0.1,67.2,5.800000000000004,9.446254071661246,0.1->1,5.800000000000004,0:61.6; 0.01:62.2; 0.1:67.2; 1:61.4; 10:62
discontinuous_gradient,tanh,"42,43,44,45,46",5,near_score,1.0,23.177960764811242,0.0,28.298523551720226,5.120562786908984,22.092378354022486,1->10,4.918035939273572,0:28.2985; 0.01:26.0643; 0.1:27.4504; 1:23.178; 10:28.096
discontinuous_gradient,tanh,"42,43,44,45,46",5,eval_h1,1.0,0.17686239878722074,0.0,0.2750227528535927,0.09816035406637194,55.500974056371646,0.1->1,0.06186149811672803,0:0.275023; 0.01:0.223889; 0.1:0.238724; 1:0.176862; 10:0.219647
discontinuous_gradient,x_absx,"42,43,44,45,46,47,48,49,50,51",10,near_grad,10.0,0.17053528021576617,0.1,0.17315350623057274,0.002618226014806574,1.5352987437519783,1->10,0.0013440557227859806,0:0.172834; 0.01:0.172986; 0.1:0.173154; 1:0.171879; 10:0.170535
discontinuous_gradient,x_absx,"42,43,44,45,46,47,48,49,50,51",10,far_grad,0.1,0.020390769775079844,0.01,0.024223841448532617,0.003833071673452773,18.79807244029248,0.01->0.1,0.003833071673452773,0:0.0223933; 0.01:0.0242238; 0.1:0.0203908; 1:0.0216699; 10:0.0222992
discontinuous_gradient,x_absx,"42,43,44,45,46,47,48,49,50,51",10,near_far_ratio,0.01,7.339465205215869,0.1,8.652110976419204,1.3126457712033348,17.88476046279897,0.01->0.1,1.3126457712033348,0:7.78306; 0.01:7.33947; 0.1:8.65211; 1:7.9826; 10:7.83218
discontinuous_gradient,x_absx,"42,43,44,45,46,47,48,49,50,51",10,neurons,0.1,124.3,10.0,126.6,2.299999999999997,1.8503620273531756,0.1->1,1.4000000000000057,0:124.8; 0.01:125.4; 0.1:124.3; 1:125.7; 10:126.6
discontinuous_gradient,x_absx,"42,43,44,45,46,47,48,49,50,51",10,near_score,0.1,21.48429223493266,0.01,21.684397037382997,0.2001048024503369,0.9314004867471218,0.01->0.1,0.2001048024503369,0:21.5489; 0.01:21.6844; 0.1:21.4843; 1:21.5888; 10:21.5855
discontinuous_gradient,x_absx,"42,43,44,45,46,47,48,49,50,51",10,eval_h1,10.0,0.047815218582443975,0.01,0.04880771296211829,0.0009924943796743163,2.075687216535542,0.01->0.1,0.0008250007277306112,0:0.0482103; 0.01:0.0488077; 0.1:0.0479827; 1:0.0478725; 10:0.0478152
